Title,ReviewText,Rating,SubmissionTime,UserNickname,ProductId,itemName
,"I don't really use most of the features offered by this microwave.  I primarily use it to reheat foods, heat water, or cook vegetables.  It has wi-fi functionality, pre-set cook settings for such things as potatoes, popcorn, vegetables and beverages.  It has several reheat settings and defrost settings.  It has power level functionality.  I really like the alert signal;  it is loud enough to hear in another room and it is a musical alert and not a short harsh beep.  I like the black vs clear glass.  It is easier to see what is going on inside.  I am very happy with this microwave.",5,2023-11-15T16:39:40.000+00:00,SoCalJoe,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Recommended !,"Been about three months, and very happy with the purchase.  It's slightly larger than the one that was here (20 years old) but does not interfere with using the stove or cupboards.  Nice functions, quiet, sings a little song when done cooking or using the timer.  WiFi is nice to remind you it's done if you wander off.",5,2023-11-15T16:32:15.000+00:00,DanMi,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-11-15T16:12:28.000+00:00,Mars Hall,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-11-15T15:21:00.000+00:00,COLLEEN,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-11-15T15:08:56.000+00:00,DAVID A,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,4,2023-11-15T14:41:41.000+00:00,PeggyLynn,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,4,2023-11-15T14:11:04.000+00:00,Unacceptably Poor Service,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
I not recommend this product!,"I scanned the microwave at Home Depot, which was on the display with a retractable hood, but as I just now noticed that I was deceived and was not sold what I wanted. I am very uncomfortable with this situation. Maybe this is a mistake of the person who helped me place an order, who works in this store? I do not know. I order a lot from Home Depot, there were different situations, but this has already crossed all borders!!!",1,2023-11-15T03:08:33.000+00:00,Serg,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great features smaller in size,"Got in September with a package, so far working great reheat and defrost options work really well. We enjoy the little jingle that plays when done",5,2023-11-14T21:45:13.000+00:00,Bambolina1,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great features!,Nice!  Did have a dent on the right side in the back when it came.,4,2023-11-14T17:31:42.000+00:00,Micro68,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
"Sleek, elegant, and functional!","Sleek, elegant, quiet, and functional. I really enjoy this new addition to our kitchen. The high vent is loud but that is because it’s really working. The glass plate broke the first time we washed it but it was under warranty and was replaced within days.",4,2023-11-14T02:08:56.000+00:00,J_reese,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Sleek Look/ convenient features!!,"[This review was collected as part of a promotion.] We bought our LG microwave recently and it looks great with our LG refrigerator!  Also,  the functions are well thought out and easy to use,  with a large capacity.   I would recommend it.",5,2023-11-12T22:17:17.000+00:00,jkdmiranda,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Beautiful Appliance,"[This review was collected as part of a promotion.] Classy features, powerful appliance. I love the way it blends with the other 2 LG appliances in the kitchen.",5,2023-11-11T16:10:18.000+00:00,Mizz J,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
98% great,[This review was collected as part of a promotion.] Great microwave! Does everything I need. Wish the viewing area were as large as the glass front. This is above my range and I'm short. How can anyone see what's going on inside??? I guess you have to be super tall for that.,4,2023-11-10T20:35:58.000+00:00,Kckc1234567890,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
so far so good,"seems more powerful than our whirlpool microwave that we replaced even though its the same wattage, only thing I would like to see changed by LG and really all manufactures is a print proof touch pad as no matter what, always finger prints on the pad as its shiny black",5,2023-11-10T17:20:38.000+00:00,robdeepsouthtexas,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-11-10T14:28:00.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,The inside wire rack expands when heated not allowing the rack to slide out.,4,2023-11-08T19:59:43.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great Microwave,Got this about a month ago. Works great! Now majority of kitchen appliances are LG,5,2023-11-08T18:06:47.000+00:00,Nancde,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,4,2023-11-08T17:50:59.000+00:00,BROCK,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-11-08T16:27:07.000+00:00,BRITTANI,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-11-08T15:08:24.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,4,2023-11-08T14:45:21.000+00:00,THOMAS,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,This microwave by LG has some issues: 1. Vent provided was very cheep. 2. Vent does not provide adequate suction causing steaming etc to get over the front of the microwave. 3. Number / Alpha pad is not easily visible. Needs some lighting behind the pad for visibility.,3,2023-11-08T14:09:03.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Does not work. Had power going to it but not cutting on,1,2023-11-06T21:38:18.000+00:00,Cole,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Replacement microwave.,"I bought the unit to replace my existing microwave which had quit working and no longer made.
This unit was on open box return and a great deal.",4,2023-11-05T22:17:24.000+00:00,Kitchen Project,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Beautiful and cooks great!,"I've had this product for 9 months now. It looks beautiful in my kitchen and cleans up really well! It has cooked everything superbly until we tried cooking a whole chicken. We have a special microwave dish and cover for cooking a whole chicken in a microwave that we have used numerous times because the chicken comes out so moist. However, during the cooking of the chicken, this microwave decided to just run and not cook anymore, it didn't matter what we tried, it just wouldn't cook any more. That lasted for about 3 to 5 days, our microwave wouldn't cook. Somehow during the process of trying to cook a bag of popcorn the microwave mysteriously decided to warm the popcorn, we forgot the microwave wasn't working. We put the popcorn bag in a second time and it actually cooked it and has been cooking fine ever since. I'm not sure why the microwave wouldn't cook for 3 to 5 days, but it works great now. I'm thinking it must have gotten into demo mode somehow.",4,2023-11-04T16:30:04.000+00:00,cdbcb,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Hope it works!,[This review was collected as part of a promotion.] Plugged the microwave in and won’t work. Warranty process has been awful to deal with. No clue when it will finally be working.,1,2023-11-03T16:31:59.000+00:00,Tw17,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Loving the Best Microwave Ever!,"I had to replace an expensive microwave because with the money i paid it only lasted 2 years, i looked for just the features that i would use and this LG has really exceeded my expectations, i love the stylish design and fits perfectly and looks great in my kitchen, not only that but the performance is exceptional! I use it everyday now and the light is perfect, the fan is not loud and makes my food just the right temperature! I am SO in love with this microwave! Definitely more stars than 5!!",5,2023-11-03T01:30:13.000+00:00,Ladycobra2ss,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great features and easy to use,[This review was collected as part of a promotion.] I bought this about a month ago and so far I Love It!,5,2023-11-02T13:22:17.000+00:00,Good value,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,3,2023-11-01T19:40:50.000+00:00,HomeDepotCustomer,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-11-01T15:07:19.000+00:00,JAMES,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Every thing about it makes me dislike lg.      If you want fifty seconds press 1min stop it  at at 50.you have to turn the fan on and off I also have Lg fridge and dishwasher NG,1,2023-11-01T13:31:46.000+00:00,Mr Bill,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Perfect style and proformance,"[This review was collected as part of a promotion.] Very happy with this Microwave, a great over the range model. fits perfectly in both dimensions and style.",4,2023-10-31T22:11:25.000+00:00,RMorgan,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-10-31T21:49:54.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Another Great LG Product,"Needed a new Microwave since my olde one died. Since the fridge and dishwasher are now LG, decided to go with an LG. Have been very happy with its performance so far!",5,2023-10-31T17:59:30.000+00:00,Nancde,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great quality and looks great.,"[This review was collected as part of a promotion.] Great microwave, with Wi-Fi capabilities.  Let's you know your food is ready.",5,2023-10-31T16:03:05.000+00:00,James8,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2023-10-31T14:05:43.000+00:00,Carmen,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Smart & Simple,"Smartest microwave we've ever owned!  It has so many functions, yet will reheat your basics as well.  It looks so sleek in my cabinets over the range.",5,2023-10-30T17:16:55.000+00:00,Ljplauraj,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
LG Microwave,"[This review was collected as part of a promotion.] Attractive, quiet, efficient and does everything it says it does!",5,2023-10-30T04:52:27.000+00:00,MathildeK,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
